PCT_INHB_DD2,pXC50_3D7
98.0,6.04964
26.0,6.04864
98.0,6.35102
2.0,6.00957
99.0,7.32324
99.0,6.94365
68.0,6.00098
1.0,6.14746
73.0,6.7356
4.0,6.14406
2.0,6.37517
44.0,6.11951
21.0,5.94435
71.0,6.02368
84.0,6.07032
68.0,6.85127
46.0,6.1418
67.0,6.03953
99.0,6.95138
0.0,5.85295
3.0,6.83916
71.0,6.10035
12.0,6.12202
99.0,6.34823
51.0,6.01239
22.0,5.87361
14.0,5.97506
0.0,5.98954
78.0,6.09999
15.0,6.06258
43.0,6.02067
66.0,6.13436
71.0,6.03659
88.0,6.15876
24.0,6.02549
91.0,6.08463
97.0,6.60711
93.0,6.39584
99.0,7.21028
100.0,6.13147
52.0,5.97909
65.0,6.08899
5.0,5.92952
7.0,6.01031
36.0,6.02104
56.0,6.0578
34.0,6.14649
37.0,6.10469
99.0,6.51627
11.0,6.02765
100.0,6.01934
72.0,6.115
98.0,7.07886
45.0,6.0684
41.0,6.04214
14.0,6.12107
70.0,6.07604
30.0,5.93716
61.0,6.1885
83.0,5.99376
92.0,6.63983
30.0,5.87714
3.0,6.09053
42.0,6.06969
100.0,6.76014
97.0,7.17696
1.0,7.51005
99.0,7.04576
0.0,6.0032
19.0,6.14013
68.0,6.1663
28.0,6.12821
42.0,6.22488
86.0,6.11717
8.0,5.89647
60.0,5.91979
43.0,6.07074
76.0,6.08899
17.0,6.08066
92.0,6.8075
76.0,6.74638
65.0,6.18619
5.0,6.10554
96.0,6.4155
93.0,6.23874
19.0,6.01357
80.0,6.19276
60.0,6.03711
99.0,6.13782
99.0,6.15394
64.0,5.9724
100.0,6.88851
100.0,6.82851
81.0,6.11916
100.0,6.0169
44.0,6.68842
90.0,6.125
94.0,6.0807
92.0,6.13451
10.0,6.0683
49.0,6.06407
18.0,6.12292
100.0,6.59519
17.0,6.02033
99.0,6.98353
95.0,6.25164
30.0,5.92757
56.0,5.97654
4.0,5.85848
2.0,6.0481
83.0,6.35885
47.0,6.12895
67.0,6.59458
55.0,6.12403
100.0,6.43307
15.0,5.87183
73.0,6.12148
45.0,6.09202
60.0,6.43296
78.0,6.16734
45.0,6.33673
32.0,6.1189
48.0,5.95019
97.0,6.01614
84.0,6.15295
45.0,6.66605
67.0,6.15673
50.0,6.07486
95.0,6.1792
99.0,6.18275
58.0,5.94939
63.0,6.83357
87.0,6.86253
88.0,6.17048
74.0,6.22104
28.0,5.9947
95.0,6.52515
99.0,6.78806
99.0,6.16959
97.0,5.99097
79.0,6.57989
38.0,6.1557
94.0,6.01101
100.0,6.97015
97.0,6.70369
13.0,6.00432
25.0,6.03707
12.0,6.14475
49.0,6.4481
98.0,6.12835
0.0,8.059
75.0,6.08522
100.0,6.16105
98.0,6.14546
95.0,6.63893
16.0,5.95193
21.0,6.14328
29.0,6.057
97.0,6.25582
46.0,6.19891
99.0,6.04964
99.0,6.66706
89.0,6.03646
6.0,5.9626
31.0,6.06783
32.0,5.98855
17.0,6.13961
95.0,6.05691
59.0,6.09689
59.0,6.11673
18.0,6.04948
97.0,6.33516
99.0,6.78695
99.0,6.94886
91.0,5.98047
99.0,6.17772
12.0,6.15274
100.0,6.76636
61.0,6.19124
44.0,6.10037
39.0,6.23707
9.0,6.11119
9.0,5.8533
99.0,6.41868
71.0,6.33471
98.0,6.77774
85.0,6.31491
64.0,6.13633
87.0,6.06091
95.0,6.11684
98.0,6.3005
15.0,5.96088
12.0,5.89113
67.0,6.48168
92.0,6.12541
52.0,6.15542
98.0,6.13017
0.0,6.11982
93.0,6.1421
98.0,6.82257
99.0,6.01856
53.0,6.06247
97.0,6.71041
2.0,6.01421
30.0,6.00287
12.0,5.98261
98.0,6.29138
60.0,6.03668
43.0,5.94739
99.0,6.01412
11.0,5.98799
44.0,6.03298
8.0,6.05386
1.0,5.93331
1.0,6.4852
82.0,6.60037
85.0,5.95763
93.0,6.07549
97.0,7.42014
99.0,6.43498
87.0,6.51234
0.0,6.17777
84.0,6.09988
17.0,5.9641
22.0,6.12648
96.0,6.39432
54.0,5.80201
31.0,6.55573
49.0,5.89151
90.0,6.23405
0.0,6.16024
77.0,6.03017
98.0,6.43
75.0,6.22678
0.0,6.07886
91.0,6.22316
80.0,6.06667
69.0,6.11419
38.0,6.22462
10.0,5.84963
22.0,5.93702
94.0,6.2095
99.0,6.76379
13.0,5.97108
92.0,6.10255
74.0,6.06851
22.0,6.08885
99.0,6.03757
69.0,6.07508
10.0,5.95355
0.0,7.40538
74.0,5.85063
44.0,5.93866
1.0,6.1342
93.0,6.21376
47.0,6.12923
33.0,6.43359
3.0,5.92225
43.0,6.66707
6.0,6.10717
92.0,6.1329
95.0,6.1296
95.0,6.07255
57.0,6.08059
14.0,6.14568
21.0,5.96952
74.0,6.10347
70.0,6.39596
43.0,6.07452
18.0,6.07389
45.0,6.01532
75.0,6.12236
78.0,6.21988
16.0,5.8542
99.0,5.95403
86.0,7.36686
0.0,6.02231
3.0,6.12449
0.0,6.12037
0.0,5.92756
0.0,6.01298
35.0,6.09973
88.0,6.39844
97.0,6.03961
83.0,6.09204
82.0,6.04029
20.0,6.03041
42.0,6.21798
23.0,6.61058
2.0,6.16383
96.0,6.09413
99.0,6.76507
4.0,6.13823
90.0,6.08717
95.0,8.49485
95.0,6.24883
89.0,6.05696
81.0,6.11515
2.0,6.12403
78.0,6.58173
99.0,6.69308
85.0,6.08456
87.0,6.08
0.0,6.65584
68.0,5.91681
45.0,6.26882
1.0,6.67984
97.0,6.1229
60.0,6.01213
11.0,5.76071
64.0,6.01886
40.0,6.06709
98.0,6.15245
45.0,6.15474
100.0,6.15922
70.0,6.64365
1.0,5.95347
49.0,6.04714
96.0,6.12715
98.0,6.28975
4.0,6.05834
96.0,6.10013
28.0,6.14692
27.0,6.04656
98.0,6.13169
16.0,5.97058
34.0,6.12335
7.0,6.16415
99.0,6.2372
93.0,6.05932
7.0,6.11292
54.0,5.87814
0.0,5.8987
51.0,6.12861
98.0,6.10835
8.0,6.21995
0.0,7.08923
2.0,6.06583
61.0,5.82453
30.0,5.92525
35.0,6.17856
6.0,5.91682
17.0,5.97557
51.0,5.7215
88.0,6.21316
69.0,6.0575
40.0,5.99763
10.0,6.1014
3.0,5.9749
1.0,6.0367
3.0,6.23843
82.0,6.60689
90.0,5.9269
97.0,8.30969
72.0,6.18173
84.0,6.02807
50.0,6.03379
5.0,5.96239
30.0,5.95679
51.0,6.14605
91.0,6.0733
3.0,5.94403
98.0,7.17165
100.0,6.85738
4.0,6.77374
100.0,5.96095
10.0,5.96185
17.0,6.09853
84.0,6.1138
22.0,6.11578
62.0,6.05668
2.0,6.01055
51.0,6.0511
80.0,6.08965
15.0,5.99554
90.0,6.03631
24.0,6.08673
60.0,6.15118
23.0,6.1731
65.0,6.24642
89.0,6.18052
68.0,6.03993
90.0,6.02466
38.0,6.26708
100.0,6.75413
30.0,6.19378
32.0,5.93779
92.0,6.33701
42.0,6.24448
98.0,6.14681
4.0,6.07682
97.0,6.27894
75.0,5.93923
97.0,6.24807
2.0,6.64264
99.0,6.85593
12.0,6.09088
97.0,7.0248
57.0,5.9507
65.0,6.08598
75.0,5.88586
32.0,6.09474
96.0,6.88487
0.0,6.09981
40.0,6.15494
39.0,6.0441
99.0,6.6613
69.0,6.03704
82.0,6.17568
96.0,6.32818
56.0,6.13808
71.0,6.54657
66.0,6.17318
42.0,6.45856
97.0,6.43698
64.0,6.39603
98.0,7.28651
49.0,6.12119
73.0,6.06242
46.0,6.08866
69.0,6.56431
11.0,6.21046
73.0,6.04294
13.0,6.09111
57.0,6.10086
61.0,6.06255
9.0,5.95892
14.0,6.09248
0.0,6.05869
57.0,6.01287
76.0,6.76305
39.0,5.97364
87.0,5.77583
49.0,6.22217
57.0,6.39491
10.0,6.01826
35.0,6.04737
1.0,6.32658
11.0,6.08914
97.0,6.80813
0.0,6.06586
94.0,6.06615
89.0,6.46226
100.0,6.8528
99.0,6.13199
89.0,6.20012
75.0,6.11912
98.0,6.47222
9.0,5.9922
0.0,6.31282
55.0,6.01752
90.0,6.13581
14.0,6.15485
98.0,6.81653
30.0,6.18605
23.0,6.14059
82.0,6.23703
66.0,6.64702
97.0,6.13837
80.0,6.15178
82.0,6.80717
98.0,6.68946
19.0,6.26743
29.0,6.28896
95.0,6.02531
0.0,5.92637
98.0,6.35819
0.0,5.95343
66.0,6.21875
80.0,6.2571
73.0,8.49485
49.0,6.12296
0.0,6.28217
99.0,6.80208
49.0,6.24126
30.0,6.16199
14.0,6.06212
98.0,6.07252
77.0,6.30451
30.0,5.96933
90.0,6.06559
92.0,6.06603
80.0,8.49485
47.0,5.91188
91.0,5.98076
75.0,6.09288
96.0,8.49485
29.0,6.06565
47.0,5.98109
99.0,6.19826
92.0,5.91603
98.0,6.72219
90.0,6.54386
61.0,6.63425
99.0,6.0787
100.0,6.18649
45.0,6.07628
85.0,5.77709
16.0,7.26076
1.0,6.06242
14.0,6.00305
11.0,6.30935
24.0,6.07152
100.0,5.90246
44.0,6.10203
1.0,5.99976
27.0,6.04724
86.0,6.25784
5.0,5.94359
77.0,6.05222
73.0,6.07344
0.0,6.06945
99.0,5.97967
30.0,5.92959
86.0,6.54839
17.0,5.84159
28.0,6.04004
97.0,6.1852
5.0,6.02236
84.0,6.04923
10.0,5.98669
69.0,6.06163
77.0,6.18471
83.0,6.06852
20.0,5.95956
5.0,6.03612
87.0,6.26249
94.0,6.35893
100.0,6.83789
76.0,6.22814
97.0,6.47388
96.0,6.12639
52.0,6.28673
2.0,6.0678
12.0,5.88065
28.0,6.08279
83.0,6.74905
59.0,6.30925
0.0,6.07457
73.0,6.12431
92.0,6.09769
63.0,5.92393
80.0,6.10559
96.0,6.17397
28.0,6.0346
81.0,6.05307
95.0,6.4016
100.0,5.98206
95.0,6.10273
30.0,6.14476
42.0,5.80736
97.0,6.92502
0.0,6.16879
58.0,6.12225
100.0,6.65557
91.0,6.58072
36.0,5.96018
61.0,6.05991
9.0,5.93736
32.0,6.15035
5.0,6.19149
98.0,5.88182
55.0,6.03194
0.0,5.95903
8.0,6.04576
81.0,6.9237
98.0,6.18979
40.0,6.0461
73.0,6.09261
89.0,5.95481
71.0,6.34104
96.0,8.12586
100.0,7.201
0.0,6.32719
99.0,6.86102
68.0,6.27858
8.0,6.87852
19.0,5.97697
89.0,6.09714
67.0,6.08932
98.0,6.44442
14.0,6.09248
18.0,6.04472
98.0,6.24909
91.0,6.08698
0.0,6.09709
5.0,5.87007
4.0,6.07345
96.0,6.79523
99.0,6.75892
61.0,5.97146
96.0,6.33859
57.0,5.9984
98.0,6.901
24.0,6.1131
37.0,5.91594
79.0,5.96071
13.0,6.11952
69.0,5.99587
77.0,6.08846
6.0,6.03246
89.0,5.96257
57.0,6.0989
50.0,6.17231
49.0,5.99196
100.0,6.22597
11.0,5.93919
70.0,6.14048
51.0,6.0986
97.0,6.19186
73.0,6.06776
4.0,5.94645
68.0,6.00554
97.0,6.5097
21.0,5.95075
74.0,6.10681
100.0,6.07861
98.0,6.24629
91.0,6.19267
3.0,5.9961
76.0,6.13189
57.0,6.20523
94.0,6.22744
72.0,6.11974
100.0,6.19294
80.0,6.09232
49.0,5.98297
33.0,6.00789
20.0,6.07378
100.0,7.18914
57.0,5.98987
3.0,6.10458
97.0,6.01954
99.0,6.0484
93.0,6.63926
77.0,6.07985
48.0,5.98847
49.0,7.23255
29.0,6.11899
49.0,6.17721
97.0,6.65931
79.0,6.11069
66.0,5.8825
59.0,6.01231
92.0,6.14311
90.0,6.1511
58.0,6.00568
2.0,6.62188
90.0,6.00499
28.0,6.23677
100.0,6.88645
7.0,6.10473
5.0,6.12273
3.0,6.1033
97.0,8.49485
17.0,5.80179
50.0,5.99272
97.0,6.24289
89.0,5.97226
12.0,5.97076
87.0,6.3726
69.0,6.13352
89.0,6.27396
8.0,5.99044
100.0,6.95194
93.0,6.1334
11.0,6.01756
4.0,5.71772
0.0,6.04389
93.0,6.08523
80.0,6.81495
89.0,6.5766
18.0,6.02952
67.0,6.07051
99.0,6.98414
53.0,5.97342
3.0,7.73087
1.0,6.10626
51.0,6.03923
15.0,6.03684
32.0,5.98013
31.0,6.0272
94.0,6.48819
96.0,6.60629
86.0,6.67526
62.0,6.81274
49.0,5.9932
68.0,6.28103
42.0,6.3675
99.0,6.83701
80.0,6.18505
96.0,7.23585
95.0,5.94735
65.0,6.05714
67.0,6.04804
67.0,5.99546
0.0,6.06357
96.0,6.17071
56.0,5.95801
88.0,5.90589
76.0,6.07394
27.0,6.07848
100.0,6.67945
17.0,6.11239
76.0,6.11055
98.0,7.12805
99.0,6.11176
95.0,6.07582
32.0,6.11676
90.0,6.23919
80.0,6.05691
99.0,6.92327
36.0,6.0743
96.0,6.09756
15.0,5.98711
100.0,7.22537
3.0,6.03646
0.0,6.05984
1.0,6.79299
78.0,6.07229
96.0,6.00977
23.0,6.1312
94.0,6.28781
90.0,6.14421
99.0,6.1008
97.0,6.67633
87.0,6.26276
65.0,6.12775
16.0,6.17947
49.0,6.62587
85.0,6.61319
29.0,6.06199
3.0,6.08196
82.0,6.24783
88.0,6.35024
84.0,6.15186
97.0,6.0538
94.0,6.63948
0.0,6.05584
77.0,6.16677
97.0,5.99026
23.0,6.05236
38.0,6.12391
88.0,6.51678
35.0,6.00294
47.0,7.35956
12.0,5.82614
31.0,6.004
64.0,6.13559
67.0,6.14921
3.0,6.0239
92.0,6.10308
100.0,6.84008
30.0,5.87361
76.0,6.07107
29.0,6.00303
8.0,6.64517
99.0,6.20253
53.0,6.1207
63.0,6.22286
3.0,6.07822
32.0,6.00905
95.0,6.03992
100.0,6.94675
40.0,5.93736
9.0,6.12763
97.0,7.41628
53.0,6.11289
74.0,6.04264
100.0,6.71007
97.0,6.0993
21.0,7.22528
0.0,5.75537
92.0,5.94525
8.0,6.10948
75.0,6.38392
99.0,7.29619
7.0,5.84398
29.0,6.53536
98.0,5.93046
58.0,6.18266
37.0,6.118
77.0,5.98836
98.0,6.14756
97.0,6.22478
96.0,6.71283
91.0,6.14114
64.0,6.10392
46.0,6.5838
97.0,7.40875
94.0,6.10174
15.0,5.97181
68.0,6.19384
86.0,6.0891
0.0,7.32462
39.0,6.06134
93.0,6.17807
95.0,6.11167
79.0,6.03335
55.0,6.01639
10.0,5.93957
72.0,6.16514
30.0,6.03252
96.0,6.76665
67.0,6.19909
2.0,6.01679
73.0,6.15255
26.0,6.14211
97.0,6.54023
99.0,6.05765
99.0,7.42078
39.0,6.18445
95.0,6.18214
99.0,6.04685
98.0,6.15153
76.0,6.21033
0.0,6.17175
49.0,6.02936
99.0,6.01292
40.0,5.94225
9.0,6.06859
69.0,6.53926
36.0,5.86042
44.0,6.03343
15.0,6.07408
0.0,6.71716
99.0,6.27585
19.0,5.9872
96.0,6.00087
99.0,6.82698
83.0,6.25796
100.0,6.41457
95.0,6.00389
75.0,5.97944
70.0,6.07071
81.0,6.17706
51.0,6.07888
25.0,6.19895
88.0,6.60105
2.0,6.12019
76.0,6.51468
94.0,6.1707
94.0,6.11294
23.0,6.02205
87.0,5.98121
9.0,5.80682
99.0,6.61151
68.0,6.07996
99.0,6.73913
90.0,6.54793
3.0,6.01129
21.0,6.13521
97.0,6.06171
83.0,6.15794
75.0,6.12615
36.0,6.07572
49.0,6.42984
57.0,6.25787
0.0,6.8187
63.0,6.12837
100.0,6.07682
57.0,6.22259
99.0,6.76075
43.0,6.04773
54.0,6.03453
96.0,6.2066
62.0,6.65971
57.0,5.93116
100.0,6.58587
83.0,6.10934
13.0,6.17141
27.0,6.29243
99.0,6.19731
78.0,5.98453
45.0,6.06068
76.0,6.08191
100.0,6.83562
0.0,6.74763
64.0,6.18644
93.0,6.68701
99.0,6.2468
42.0,6.12258
55.0,5.9942
27.0,5.95592
6.0,5.95242
10.0,6.07053
7.0,6.05527
41.0,6.33307
83.0,6.60605
78.0,6.21921
61.0,6.49448
47.0,6.53891
84.0,5.90924
11.0,5.98669
97.0,6.02626
1.0,6.00142
17.0,5.8667
31.0,6.13946
21.0,5.97901
22.0,6.21447
96.0,6.12392
90.0,6.07528
96.0,8.49485
0.0,6.03203
0.0,5.9796
3.0,6.0617
13.0,6.11253
100.0,6.9452
73.0,6.05811
6.0,6.09167
92.0,6.80332
83.0,6.23012
51.0,6.4506
66.0,6.0942
100.0,6.83894
68.0,6.19313
5.0,6.88353
82.0,5.95314
99.0,6.12875
93.0,6.5857
14.0,5.95121
66.0,6.05186
70.0,6.37486
73.0,6.07162
48.0,6.14817
73.0,5.94163
17.0,5.92231
94.0,6.17406
92.0,6.02233
12.0,6.06986
100.0,6.10951
100.0,7.00477
35.0,6.27828
71.0,6.05112
67.0,6.01547
2.0,6.06624
70.0,6.10524
88.0,6.13099
68.0,6.00126
0.0,6.06403
31.0,6.02667
87.0,6.16365
98.0,6.98822
12.0,5.88475
96.0,6.00961
76.0,5.99854
71.0,6.13513
97.0,6.36472
81.0,6.08424
79.0,6.09798
88.0,6.14038
3.0,5.94698
94.0,6.33786
7.0,6.12604
99.0,6.44021
10.0,6.04916
99.0,6.44812
54.0,6.08759
100.0,6.78843
79.0,6.05358
74.0,6.6507
59.0,6.32106
42.0,6.09854
0.0,6.11104
19.0,5.88092
81.0,6.37207
79.0,6.21847
73.0,6.79777
99.0,6.7683
21.0,6.01182
92.0,6.52026
26.0,6.00962
11.0,5.98196
78.0,6.37137
0.0,5.9538
6.0,6.10407
88.0,6.79363
2.0,6.05884
99.0,6.1285
0.0,6.09205
0.0,6.00995
0.0,5.94719
100.0,6.41988
83.0,6.60376
75.0,5.95081
100.0,7.00504
73.0,6.24491
53.0,6.18019
96.0,6.76789
61.0,5.99758
0.0,7.22846
100.0,6.84532
88.0,6.53883
30.0,6.02122
0.0,6.10292
25.0,6.51541
99.0,6.93499
0.0,5.9247
24.0,6.03977
30.0,6.14378
56.0,5.95843
99.0,6.09855
0.0,7.43237
48.0,6.37306
98.0,6.1525
14.0,6.18995
0.0,6.43028
77.0,6.00083
80.0,6.23483
10.0,6.10791
19.0,6.60985
82.0,6.15961
52.0,6.22063
84.0,6.2028
6.0,5.89119
99.0,6.70924
67.0,5.9954
2.0,6.03796
80.0,6.63493
67.0,6.50112
3.0,6.06663
26.0,6.07703
100.0,6.09848
59.0,6.08716
63.0,5.97363
1.0,6.03033
47.0,6.0511
1.0,5.88217
42.0,6.14648
11.0,5.9537
94.0,6.16807
100.0,6.84605
97.0,6.87766
27.0,6.04605
72.0,5.96939
6.0,6.22643
98.0,6.21594
36.0,5.90541
90.0,6.43347
90.0,6.00393
99.0,6.24675
44.0,6.16419
49.0,6.07113
73.0,6.12225
23.0,6.00957
13.0,5.98592
83.0,6.74757
72.0,5.9826
99.0,6.52914
36.0,6.13008
12.0,6.00345
87.0,6.74696
35.0,6.06133
94.0,8.06392
1.0,6.63322
60.0,6.16576
71.0,6.1197
96.0,7.53575
98.0,6.23987
17.0,6.01245
83.0,6.2473
32.0,5.93492
51.0,5.91162
1.0,6.06961
67.0,6.65267
50.0,6.0735
15.0,6.07925
99.0,6.78927
9.0,5.91191
73.0,6.2884
5.0,6.4753
58.0,6.84097
18.0,5.94944
63.0,6.11027
75.0,6.03267
62.0,6.18533
50.0,6.54505
91.0,6.1034
30.0,6.42294
78.0,6.59713
100.0,6.35354
0.0,5.99798
66.0,5.98334
0.0,6.20159
26.0,7.4981
5.0,5.91282
54.0,6.08091
29.0,5.95345
45.0,6.66016
93.0,6.13776
96.0,6.0971
100.0,6.10376
64.0,6.13502
97.0,6.55552
83.0,6.62617
74.0,6.29414
47.0,6.06591
24.0,6.85999
93.0,6.06773
0.0,6.05166
57.0,6.14325
16.0,6.04911
5.0,6.08471
98.0,6.70709
99.0,6.26163
90.0,6.03734
99.0,6.15815
8.0,6.07951
89.0,7.36122
49.0,6.73841
16.0,6.08348
96.0,6.63211
0.0,6.14228
95.0,8.49485
71.0,5.94715
78.0,6.20622
60.0,6.19352
54.0,6.47023
99.0,6.19142
41.0,6.26675
73.0,6.02784
0.0,6.14642
96.0,6.13614
71.0,5.99909
32.0,6.0325
38.0,5.99473
82.0,5.99345
16.0,6.13783
96.0,6.8178
1.0,5.97956
50.0,6.27747
80.0,6.24415
2.0,6.09505
75.0,6.16803
0.0,6.06961
50.0,6.00703
99.0,6.32065
95.0,8.49485
83.0,6.03183
99.0,6.87089
86.0,6.11972
0.0,5.91289
3.0,6.04622
10.0,5.88909
2.0,6.02927
84.0,6.25722
73.0,6.2386
45.0,6.49117
25.0,6.18036
99.0,6.71821
58.0,6.03423
98.0,6.88295
98.0,6.80797
100.0,6.83896
81.0,5.95487
95.0,6.26523
98.0,6.09196
98.0,6.45997
87.0,6.62046
98.0,6.1364
48.0,6.01436
63.0,6.0656
19.0,6.01887
96.0,6.55941
49.0,6.14471
10.0,6.13395
0.0,6.03067
97.0,7.8171
5.0,5.87274
35.0,6.06908
1.0,6.01923
72.0,6.93777
73.0,6.11191
98.0,8.49485
100.0,7.06905
39.0,6.1279
33.0,6.04044
98.0,6.27249
64.0,6.94443
97.0,6.85015
38.0,6.05357
72.0,6.23728
88.0,6.17605
5.0,6.64995
48.0,6.48563
37.0,5.92195
70.0,5.94664
98.0,6.04964
99.0,6.12451
75.0,5.9596
86.0,6.05911
69.0,6.96228
94.0,6.14783
91.0,6.12033
95.0,6.109
35.0,6.01612
98.0,6.9122
21.0,6.12572
45.0,6.01162
99.0,6.18773
94.0,6.67425
100.0,6.73157
34.0,5.96114
5.0,6.05213
69.0,6.23107
34.0,6.04204
74.0,6.00985
97.0,7.23367
38.0,5.98021
98.0,7.01673
88.0,6.75692
45.0,5.97391
21.0,6.01077
100.0,6.98257
72.0,6.01697
94.0,8.49485
96.0,6.43631
11.0,6.31086
99.0,6.80448
100.0,6.04076
96.0,6.09292
97.0,6.12838
97.0,7.4867
93.0,6.13424
40.0,6.52732
80.0,6.25195
76.0,6.53604
90.0,6.37654
8.0,5.99286
67.0,6.01707
16.0,6.09937
43.0,6.00524
0.0,6.07896
94.0,6.21489
89.0,6.12148
95.0,6.67485
50.0,5.95478
99.0,6.96057
87.0,6.76063
1.0,6.30511
99.0,6.14434
99.0,6.30924
85.0,5.91066
99.0,6.67039
50.0,6.0966
19.0,6.05948
90.0,6.49213
41.0,6.75417
60.0,5.99386
88.0,6.44149
25.0,5.97619
100.0,6.37275
92.0,6.48748
71.0,6.26184
46.0,6.06614
78.0,6.10664
77.0,6.00558
94.0,6.87777
100.0,6.14206
20.0,5.89853
63.0,6.15731
94.0,6.33386
99.0,6.13283
35.0,6.05901
44.0,5.94581
39.0,7.02213
18.0,6.17292
25.0,6.47006
59.0,5.9549
100.0,6.47975
69.0,6.00233
10.0,6.03281
2.0,5.9786
6.0,6.09209
89.0,6.44052
100.0,6.51248
7.0,6.21613
37.0,5.80457
35.0,6.05563
78.0,6.22561
96.0,6.1213
17.0,6.03858
0.0,6.00468
100.0,6.15169
26.0,6.10113
51.0,6.73558
86.0,6.11973
28.0,6.01092
44.0,6.15807
71.0,6.06829
38.0,6.18118
91.0,6.32849
83.0,6.09222
0.0,5.89296
70.0,6.05728
100.0,6.83246
99.0,5.87322
57.0,6.05521
69.0,6.53084
11.0,6.10539
99.0,7.0528
11.0,6.35897
15.0,5.98558
96.0,6.11879
70.0,6.07081
37.0,6.05072
94.0,6.03579
20.0,5.87009
97.0,6.01529
94.0,6.14419
36.0,5.91721
69.0,5.95403
70.0,5.83711
96.0,6.15627
97.0,8.49485
100.0,6.71639
99.0,6.85404
91.0,5.95481
11.0,5.87302
54.0,6.24971
21.0,6.02978
63.0,6.11957
98.0,6.84595
0.0,6.54352
96.0,6.28081
74.0,7.2843
96.0,6.03292
74.0,6.06665
89.0,6.02445
96.0,6.39208
51.0,5.84729
51.0,6.26395
43.0,6.03963
98.0,6.50375
35.0,6.02124
96.0,6.42888
19.0,6.16081
96.0,6.0269
97.0,6.77707
100.0,6.9019
59.0,6.34103
19.0,5.89059
95.0,6.77945
97.0,6.97759
100.0,6.85249
17.0,5.99022
66.0,6.75068
31.0,5.99218
100.0,6.17331
99.0,6.60105
88.0,6.16339
97.0,6.81581
96.0,6.19151
38.0,6.15332
43.0,6.00528
99.0,6.6348
3.0,6.07902
97.0,6.22756
51.0,7.50783
32.0,5.92973
1.0,5.98364
91.0,6.93146
38.0,6.0246
70.0,6.07873
0.0,6.13436
99.0,6.66153
19.0,6.12707
71.0,6.24394
27.0,6.03745
44.0,6.26008
100.0,6.29581
100.0,6.19929
80.0,6.08004
0.0,6.09616
40.0,6.12638
85.0,5.97806
100.0,6.66075
76.0,6.02094
0.0,6.05566
30.0,6.06787
87.0,5.92082
78.0,6.30965
24.0,5.97388
46.0,6.06975
35.0,5.93775
10.0,5.94256
81.0,7.46949
94.0,8.49485
87.0,6.27368
67.0,6.36322
7.0,5.74712
95.0,6.23755
53.0,6.1537
19.0,6.02441
0.0,6.07462
22.0,6.01279
99.0,6.67935
55.0,5.87559
83.0,5.90501
84.0,6.20652
63.0,6.12458
39.0,6.11118
34.0,6.01513
0.0,6.11471
99.0,6.1707
11.0,6.03409
83.0,6.08387
87.0,6.0514
40.0,6.37934
75.0,6.10663
17.0,5.97758
50.0,6.45509
27.0,6.07262
10.0,5.92875
100.0,6.05665
75.0,6.36015
100.0,6.11428
97.0,6.15254
2.0,5.95049
7.0,5.94621
91.0,6.63611
83.0,6.24696
96.0,6.72394
0.0,6.07766
11.0,6.06856
26.0,5.89986
100.0,6.61046
96.0,8.49485
100.0,6.40872
86.0,5.98029
19.0,6.18564
27.0,6.11569
42.0,6.44513
97.0,8.49485
82.0,6.5233
98.0,6.01516
43.0,6.23025
100.0,6.13869
48.0,6.20005
63.0,6.21587
82.0,6.44878
97.0,7.16707
1.0,5.99659
95.0,6.09151
76.0,6.14464
0.0,6.0559
79.0,6.0329
16.0,6.61865
2.0,6.16308
62.0,6.62672
55.0,6.11405
0.0,6.42776
83.0,6.07772
100.0,6.81081
96.0,5.97885
33.0,6.22865
87.0,6.65317
4.0,5.91186
71.0,6.18243
85.0,5.87086
98.0,6.59632
66.0,6.11645
91.0,5.91821
44.0,6.22025
16.0,6.14314
64.0,5.92899
100.0,6.34004
93.0,6.13582
96.0,6.20435
37.0,6.04532
83.0,5.9968
100.0,6.63805
96.0,6.83766
13.0,5.91408
82.0,5.99897
31.0,6.19965
54.0,6.09452
62.0,6.44311
60.0,6.5074
97.0,6.72247
100.0,6.70968
55.0,5.97419
0.0,6.68308
53.0,6.11913
95.0,8.49485
33.0,6.11236
99.0,6.13546
76.0,6.131
40.0,6.03898
28.0,5.92524
31.0,6.03295
58.0,6.16744
97.0,5.97342
49.0,6.78215
96.0,6.10311
12.0,6.61208
10.0,6.00292
22.0,6.17186
85.0,6.26266
40.0,6.09168
99.0,6.3864
8.0,6.09501
84.0,6.47809
3.0,6.06964
87.0,6.27839
20.0,7.43668
29.0,6.04223
49.0,6.09568
99.0,6.55319
59.0,5.9099
0.0,5.96692
95.0,6.33519
74.0,6.09957
58.0,6.04471
50.0,5.94665
95.0,6.26996
34.0,5.83837
76.0,6.09277
97.0,8.49485
93.0,6.51611
47.0,6.02114
65.0,5.93163
90.0,6.1549
39.0,6.02419
94.0,6.70131
70.0,6.08997
46.0,6.13313
58.0,6.07428
0.0,5.92108
83.0,6.52588
99.0,6.22578
0.0,5.88084
48.0,6.02308
59.0,6.10539
38.0,6.04969
96.0,6.73972
63.0,6.56497
73.0,6.05763
37.0,6.23738
63.0,6.02604
60.0,6.04968
60.0,5.91127
47.0,6.26786
64.0,6.05244
65.0,6.07758
100.0,6.90814
42.0,6.05548
100.0,6.47192
73.0,6.6965
51.0,6.15883
28.0,5.9755
40.0,6.20412
69.0,5.95225
14.0,6.02025
