A,B,C,mu,alpha,homo,lumo,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom,gap
3.07354,2.82058,1.7439,3.905,54.65,-0.2799,0.0127,717.485,0.101807,-340.609236,-340.602142,-340.601198,-340.64059,24.98,-1247.6190413811,-1254.7211882431,-1261.833375249,-1162.419006906,0.2926
3.22244,2.72298,1.74996,1.7858,55.96,-0.2646,0.0189,721.438,0.09946,-344.38463,-344.377342,-344.376397,-344.416008,26.206,-1267.5518647661,-1274.532902391,-1281.644461888,-1182.727080673,0.2835
3.21799,2.7825,1.76856,4.3201,50.98,-0.2923,-0.0035,699.1987,0.0891,-360.488733,-360.481789,-360.480845,-360.519919,24.175,-1184.2732628491,-1190.5809833171,-1197.100174318,-1105.705370995,0.2888
3.104,2.61951,1.72051,2.8513,65.17,-0.248,-0.0151,787.0855,0.147133,-309.72711,-309.719431,-309.718487,-309.758691,28.076,-1618.451760021,-1628.742280112,-1638.226451138,-1507.268460383,0.2329
3.10115,2.69006,1.73478,2.9423,61.29,-0.2473,-0.0239,766.5243,0.135722,-325.765414,-325.75783,-325.756886,-325.79701,27.27,-1493.8836934131,-1503.3446466061,-1512.235821627,-1389.0871803771,0.2234
3.08328,2.76798,1.75275,2.1673,57.86,-0.2578,-0.0374,748.6572,0.122833,-345.646761,-345.639221,-345.638277,-345.678533,26.553,-1431.6988065311,-1440.2988173761,-1448.596996392,-1333.7502992121,0.2204
3.36217,2.76283,1.82238,2.8418,58.76,-0.2422,-0.0212,726.8742,0.12295,-345.637577,-345.630139,-345.629195,-345.668891,26.594,-1425.9357638751,-1434.599780638,-1442.897959654,-1327.699857434,0.221
3.50837,2.55708,1.76821,3.1603,58.28,-0.2577,-0.029,733.868,0.124281,-345.651111,-345.643927,-345.642983,-345.682205,26.217,-1434.4284706811,-1443.2518747301,-1451.550053746,-1336.05451226,0.2286
3.53337,2.60955,1.78068,2.8753,54.37,-0.2569,-0.038,713.8518,0.112789,-361.688335,-361.68122,-361.680276,-361.719508,25.455,-1309.182694353,-1317.16021627,-1324.865399281,-1217.2356831101,0.219
3.62284,2.61353,1.77813,3.1179,50.97,-0.2628,-0.0523,699.9619,0.099916,-381.567301,-381.560304,-381.559359,-381.598325,24.752,-1245.503708542,-1252.666723777,-1259.778283274,-1160.200762591,0.2106
12.30541,1.01248,0.94092,3.5663,67.34,-0.2648,-0.0359,1108.4508,0.065207,-284.993731,-284.986669,-284.985725,-285.025025,24.221,-1147.3493782711,-1151.8072022071,-1157.140401198,-1082.7322665051,0.2289
11.64807,1.01682,0.94056,0.6662,72.49,-0.248,-0.0186,1133.1349,0.075448,-268.888303,-268.880847,-268.879903,-268.919805,26.366,-1229.796530763,-1234.8962964061,-1240.822491402,-1158.932566902,0.2294
11.62655,1.02026,0.94337,4.7149,65.34,-0.2855,-0.0468,1103.4835,0.065299,-284.987905,-284.980849,-284.979905,-285.019267,24.045,-1143.693510837,-1148.155099827,-1153.488298818,-1079.1190696831,0.2386
12.41438,1.01228,0.9414,4.2101,60.24,-0.3107,-0.0654,1081.564,0.054932,-301.090914,-301.08422,-301.083276,-301.122066,22.041,-1059.728414074,-1063.527981069,-1068.268184055,-1001.399569997,0.2453
11.59947,0.95229,0.89454,0.4981,69.16,-0.2579,0.0391,1218.0276,0.122303,-271.318933,-271.31072,-271.309776,-271.351514,29.168,-1499.335491605,-1507.514443911,-1515.812622927,-1402.406686411,0.297
11.91652,0.95161,0.89581,3.6757,64.06,-0.2743,0.0209,1189.673,0.112156,-287.426977,-287.419156,-287.418211,-287.459368,26.995,-1418.5299026571,-1426.065658238,-1433.77021374,-1327.85924472,0.2953
7.50382,1.22963,1.11165,3.9991,60.1,-0.2603,0.0095,991.0788,0.101018,-303.458583,-303.45099,-303.450046,-303.490835,26.115,-1289.758780767,-1296.548428147,-1303.660615153,-1205.378273046,0.2699
11.62817,1.05724,0.98101,1.3985,63.07,-0.2612,0.0115,1107.8038,0.097853,-307.223588,-307.215582,-307.214638,-307.256147,27.448,-1303.172413151,-1309.703526823,-1316.815713829,-1219.344740859,0.2727
11.74047,1.06098,0.98506,4.44,58.01,-0.2789,-0.0091,1078.9803,0.087595,-323.328581,-323.320942,-323.319998,-323.361001,25.362,-1220.452294244,-1226.324523466,-1232.843714467,-1142.914772168,0.2698
12.29481,0.94972,0.89624,3.8228,58.96,-0.331,0.0031,1162.5027,0.101944,-303.533472,-303.526024,-303.52508,-303.565675,24.897,-1336.752302268,-1343.632938453,-1350.745125459,-1252.341046606,0.3341
12.11759,1.01216,0.94698,4.2784,56.06,-0.2796,-0.0138,1098.8922,0.090318,-319.560814,-319.553465,-319.55252,-319.592953,24.182,-1205.305482002,-1211.359061325,-1217.877624817,-1127.231439731,0.2658
11.90423,1.06334,0.98829,5.1013,52.92,-0.3151,-0.0299,1051.3853,0.077278,-339.431591,-339.424302,-339.423358,-339.463878,23.35,-1136.48782499,-1141.690502109,-1147.616697105,-1065.244218184,0.2853
13.06288,0.95567,0.89539,3.2314,62.92,-0.2698,-0.0651,1169.9158,0.075275,-306.054267,-306.046561,-306.045617,-306.087304,25.159,-1197.264581676,-1202.20684256,-1208.133037556,-1127.107820458,0.2048
13.61362,0.95421,0.89662,1.7679,57.74,-0.2835,-0.0801,1142.9084,0.064964,-322.158791,-322.151462,-322.150518,-322.191531,23.127,-1114.250161048,-1118.539812572,-1123.873011563,-1050.284403624,0.2034
15.96205,0.91202,0.87585,1.8692,68.96,-0.25,-0.0424,1195.3475,0.075151,-306.070291,-306.062773,-306.061829,-306.102582,25.31,-1207.319785892,-1212.380018468,-1218.306213464,-1136.69490296,0.2075
16.37067,0.90804,0.87302,3.1893,61.99,-0.2805,-0.0635,1170.3131,0.064939,-322.1691,-322.161967,-322.161023,-322.201251,23.063,-1120.7191513291,-1125.131794617,-1130.464993608,-1056.383791104,0.217
15.76239,0.86651,0.84311,2.2464,59.31,-0.2734,-0.0722,1229.3295,0.074984,-343.235457,-343.227698,-343.226754,-343.269283,24.12,-1174.287084623,-1179.195460021,-1185.121655017,-1104.369404334,0.2012
19.33662,0.93285,0.89991,2.9254,62.44,-0.2664,0.0171,1200.4852,0.11136,-324.536694,-324.528545,-324.527601,-324.570703,26.96,-1350.702454847,-1358.031759967,-1365.736942978,-1260.7910828,0.2835
19.92583,0.93252,0.90087,2.3283,57.49,-0.2805,0.0045,1171.636,0.10103,-340.64334,-340.635554,-340.634609,-340.67702,24.92,-1269.019608317,-1275.687518951,-1282.799078448,-1185.279159776,0.285
12.47598,0.88669,0.85681,2.247,64.49,-0.2532,-0.0259,1259.0437,0.122181,-308.496367,-308.488128,-308.487184,-308.52977,27.936,-1474.001070748,-1482.163080311,-1490.461259327,-1377.33205428,0.2274
12.94693,0.88307,0.85533,2.7686,59.33,-0.2655,-0.0377,1232.5847,0.111941,-324.603913,-324.596044,-324.595099,-324.637147,25.84,-1392.882982318,-1400.387989958,-1408.09254546,-1302.485290796,0.2278
6.74947,1.17576,1.03942,2.5044,59.93,-0.2484,-0.0279,1055.7236,0.111045,-324.530718,-324.522704,-324.52176,-324.563884,27.149,-1346.952461063,-1354.366479898,-1362.071662909,-1256.512098929,0.2205
14.81852,0.91712,0.88127,2.3616,56.07,-0.2661,-0.0428,1184.4021,0.100399,-340.635024,-340.627255,-340.626311,-340.668053,25.201,-1263.801243473,-1270.47982176,-1277.592008766,-1179.652286573,0.2233
15.48072,0.95573,0.91041,2.5637,57.4,-0.2616,-0.0322,1165.3498,0.09754,-344.404557,-344.396448,-344.395504,-344.437946,26.44,-1280.056236609,-1286.5220893451,-1293.634276351,-1196.4933731151,0.2294
15.68468,0.95707,0.91237,2.8547,52.47,-0.2744,-0.0445,1136.8354,0.087246,-360.508895,-360.501149,-360.500205,-360.542098,24.416,-1196.925099307,-1202.729557557,-1209.248748558,-1119.6228931061,0.2299
7.68126,1.21518,1.12169,3.6158,60.58,-0.2544,0.0225,1006.1753,0.112152,-324.569009,-324.561059,-324.560115,-324.602,27.132,-1370.980408182,-1378.434587593,-1386.139770604,-1280.430231973,0.2769
7.63245,1.25158,1.14332,5.3992,55.48,-0.2713,0.0073,963.0979,0.101931,-340.676668,-340.669125,-340.668181,-340.709143,25.063,-1289.933228269,-1296.75362359,-1303.865810596,-1205.436631383,0.2785
15.36347,0.96061,0.95661,3.4488,57.61,-0.2789,0.0011,1133.2561,0.099399,-344.440065,-344.432332,-344.431387,-344.472938,25.81,-1302.337826181,-1309.039622301,-1316.151181798,-1218.451168043,0.28
15.94023,0.95568,0.95049,0.4477,52.78,-0.2985,-0.0124,1110.9398,0.089019,-360.545832,-360.538439,-360.537495,-360.578559,23.808,-1220.1033992401,-1226.129368167,-1232.648559168,-1142.502498755,0.2861
18.33516,0.87367,0.86085,2.7455,57.84,-0.2634,-0.0367,1243.9651,0.111147,-361.712098,-361.703946,-361.703002,-361.746479,25.827,-1324.09419072,-1331.420985804,-1339.126168815,-1234.160228349,0.2267
13.60257,0.82635,0.81607,0.5442,59.68,-0.2532,-0.037,1304.5407,0.121977,-345.673444,-345.665157,-345.664213,-345.707696,26.768,-1448.4426291781,-1456.5738908,-1464.872069816,-1352.050344179,0.2161
7.7899,1.14662,1.06053,3.3895,55.85,-0.2518,-0.0289,1036.641,0.112092,-361.745554,-361.737602,-361.736658,-361.779303,25.916,-1345.0881318241,-1352.540428708,-1360.245611719,-1254.7575837651,0.2229
12.14742,0.93806,0.91634,2.2795,53.02,-0.2693,-0.0434,1159.1455,0.099152,-381.615289,-381.607503,-381.606559,-381.649085,24.716,-1275.6166104341,-1282.2845210681,-1289.396708074,-1192.0531194311,0.2258
17.58451,0.84011,0.82049,0.5827,56.04,-0.2571,-0.0428,1274.9805,0.110458,-361.708121,-361.69995,-361.699006,-361.741978,26.217,-1321.598587427,-1328.91345984,-1336.618642851,-1231.3358103401,0.2142
19.97251,0.87279,0.84511,0.4809,52.1,-0.2633,-0.0414,1227.0498,0.097123,-381.584942,-381.576709,-381.575764,-381.619217,25.501,-1256.5735948111,-1262.961008922,-1270.072568419,-1173.310680619,0.2219
159.93458,0.78344,0.78344,1.5732,92.34,-0.2323,-0.0452,1373.6247,0.075867,-268.9179,-268.91017,-268.909226,-268.948997,26.267,-1248.368914636,-1253.296742813,-1259.222937809,-1177.25080963,0.1871
159.61988,0.78257,0.78257,6.3203,82.74,-0.2665,-0.0718,1344.4327,0.065892,-285.016369,-285.009105,-285.008161,-285.047272,23.786,-1161.554927013,-1165.885994131,-1171.219193122,-1096.6924592281,0.1947
38.60765,0.77693,0.76525,4.6751,78.37,-0.2579,-0.0807,1390.2566,0.075774,-306.081547,-306.07355,-306.072606,-306.117159,24.939,-1214.383027196,-1219.1426829611,-1225.068877957,-1145.8421016531,0.1772
7.10642,0.94254,0.84523,0.291,73.3,-0.2384,0.0491,1354.1388,0.122038,-271.336383,-271.327125,-271.32618,-271.3734,29.477,-1510.285523655,-1517.8087290561,-1526.106280563,-1416.140348385,0.2875
19.38515,0.84991,0.82666,0.857,72.41,-0.2467,0.0457,1344.9928,0.122228,-271.330291,-271.321533,-271.320589,-271.365191,29.266,-1506.462738827,-1514.299698728,-1522.597877744,-1410.989127004,0.2925
19.31727,0.85167,0.82824,4.3643,67.09,-0.2613,0.0264,1313.7438,0.111997,-287.438379,-287.429997,-287.429052,-287.473044,27.168,-1425.684760275,-1432.8684833071,-1440.573038809,-1336.4410578041,0.2878
14.89978,0.81849,0.79794,2.8287,67.23,-0.2453,-0.0257,1379.1767,0.121992,-308.507004,-308.498208,-308.497264,-308.542643,28.131,-1480.675883981,-1488.488371031,-1496.786550047,-1385.409977637,0.2196
10.51744,0.95471,0.94442,4.0123,64.08,-0.2463,0.0259,1211.6283,0.111948,-324.577279,-324.568791,-324.567847,-324.612808,27.213,-1376.169907612,-1383.286487181,-1390.991670192,-1287.212349245,0.2722
6.01897,1.18047,1.02487,3.9101,64.08,-0.2602,0.02,1112.7914,0.111412,-324.543443,-324.535004,-324.534059,-324.578474,27.049,-1354.9375130881,-1362.0848405981,-1369.7893961,-1265.6674552391,0.2803
6.49441,1.1326,1.00235,4.3241,59.65,-0.2675,0.0018,1114.1122,0.09914,-344.446747,-344.438486,-344.437542,-344.481848,26.059,-1306.5308413191,-1312.9013126871,-1320.013499693,-1224.0422732331,0.2694
19.681,0.95161,0.9181,2.8308,65.2,-0.2535,0.0143,1212.9401,0.110223,-324.52558,-324.517269,-324.516325,-324.559569,27.529,-1343.728319821,-1350.955968483,-1358.661151494,-1253.804397594,0.2679
6.67807,1.25977,1.1124,3.2336,58.72,-0.27,-0.0036,1016.6451,0.100151,-340.631134,-340.623369,-340.622425,-340.664052,25.46,-1261.360233463,-1268.041321786,-1275.153508792,-1177.141623064,0.2665
19.87806,0.88634,0.87093,2.6389,59.58,-0.2611,-0.0407,1261.2558,0.109902,-361.706503,-361.698175,-361.697231,-361.740878,26.558,-1320.583277865,-1327.799631365,-1335.504814376,-1230.64555044,0.2204
22.60627,0.76046,0.74254,1.2171,77.05,-0.229,-0.0129,1474.0311,0.099342,-307.265351,-307.256761,-307.255817,-307.301153,27.61,-1329.379071518,-1335.543719934,-1342.65590694,-1247.586410913,0.2161
18.06148,0.77455,0.75311,0.1173,84.47,-0.2254,0.0015,1516.5701,0.123048,-271.351786,-271.343016,-271.342072,-271.387292,28.915,-1519.951044782,-1527.780474575,-1536.078653591,-1424.857703413,0.2269
7.90373,0.96804,0.92494,0.7323,70.95,-0.2476,0.0425,1259.2654,0.122515,-271.324234,-271.315706,-271.314762,-271.358919,29.128,-1502.661916814,-1510.643203785,-1518.941382801,-1407.053390556,0.2901
7.75423,0.98287,0.93213,4.0738,66.07,-0.2682,0.0213,1223.1643,0.112252,-287.43174,-287.423583,-287.422639,-287.46654,27.03,-1421.518728024,-1428.8436405811,-1436.548823592,-1332.3597392681,0.2895
9.5036,0.93554,0.89808,1.4386,63.88,-0.2507,0.027,1229.4204,0.098783,-307.238509,-307.230159,-307.229215,-307.272662,27.893,-1312.53547494,-1318.850725516,-1325.962912522,-1229.708051994,0.2778
9.86431,0.93469,0.89945,4.0288,58.96,-0.2686,0.0091,1201.1335,0.088504,-323.345473,-323.337497,-323.336553,-323.37934,25.811,-1231.0521762721,-1236.712934961,-1243.232125962,-1154.422659719,0.2777
11.03888,0.85556,0.8442,2.8337,67.14,-0.2457,-0.0266,1343.845,0.122262,-308.506421,-308.497822,-308.496878,-308.542563,28.031,-1480.310046234,-1488.246152557,-1496.544331573,-1385.359776917,0.219
11.93188,0.84608,0.83282,2.0238,59.76,-0.2539,-0.0331,1294.1033,0.098908,-344.423318,-344.415038,-344.414094,-344.457951,26.652,-1291.828932958,-1298.187481655,-1305.299668661,-1209.04669066,0.2209
5.57057,1.40321,1.13673,2.6799,62.4,-0.25,0.0199,997.3095,0.11072,-324.528297,-324.520058,-324.519114,-324.561474,27.555,-1345.433261774,-1352.706091084,-1360.411274095,-1254.999802239,0.2699
5.70895,1.41907,1.15293,1.9433,57.8,-0.2696,0.0013,965.7566,0.100458,-340.636306,-340.628407,-340.627463,-340.669428,25.49,-1264.605710011,-1271.202712128,-1278.314899134,-1180.515111448,0.2708
6.61268,1.25117,1.06593,1.8765,64.35,-0.2511,-0.0171,1063.4638,0.124772,-341.867138,-341.859401,-341.858457,-341.899404,26.751,-1409.112247585,-1417.588011648,-1425.886190664,-1311.113539546,0.234
11.72045,1.1009,1.02328,4.2459,58.16,-0.2646,-0.0243,1092.5114,0.111501,-361.734339,-361.726517,-361.725573,-361.766972,26.043,-1338.050618389,-1345.584491443,-1353.289674454,-1247.019770286,0.2403
12.01043,0.92905,0.91567,4.0775,59.52,-0.2425,-0.0217,1218.5948,0.11026,-361.708021,-361.699687,-361.698743,-361.742241,26.479,-1321.535836527,-1328.748424973,-1336.453607984,-1231.500845207,0.2208
18.22343,0.83066,0.80631,1.3471,79.35,-0.2398,-0.0084,1383.0279,0.122892,-271.339346,-271.331067,-271.330123,-271.371946,29.032,-1512.144832822,-1520.2823695341,-1528.58054855,-1415.227950299,0.2314
18.25553,0.83075,0.80647,5.4547,72.16,-0.2828,-0.0362,1352.4832,0.112825,-287.440436,-287.432572,-287.431627,-287.47289,26.663,-1426.975546288,-1434.484318982,-1442.188874484,-1336.344421418,0.2467
22.56192,0.86012,0.83728,1.5828,72.59,-0.2447,-0.0235,1304.394,0.098912,-307.244627,-307.236613,-307.235668,-307.277,27.17,-1316.374575002,-1322.900668602,-1330.012228099,-1232.430186036,0.2212
22.46724,0.86055,0.83756,5.5737,65.18,-0.2798,-0.0517,1274.1931,0.088748,-323.344105,-323.336471,-323.335527,-323.376365,24.905,-1230.1937439601,-1236.069110727,-1242.588301728,-1152.555820444,0.2281
20.36739,0.83103,0.80646,1.5608,71.27,-0.2428,-0.0122,1316.7682,0.099537,-307.259167,-307.251131,-307.250187,-307.291521,27.659,-1325.498555862,-1332.010844264,-1339.12303127,-1241.542244225,0.2306
20.45613,0.83079,0.80639,4.9516,64.25,-0.2863,-0.0404,1286.7502,0.08936,-323.359825,-323.352178,-323.351234,-323.392057,25.367,-1240.05818544,-1245.92539459,-1252.444585591,-1162.402691672,0.2459
17.85427,0.79445,0.77145,4.091,69.44,-0.2625,-0.0571,1425.7222,0.122698,-308.505512,-308.496962,-308.496017,-308.540212,27.774,-1479.739640553,-1487.706494817,-1496.004046324,-1383.884503258,0.2054
20.9296,0.82667,0.8033,3.8342,62.89,-0.2685,-0.0629,1339.6106,0.098721,-344.411146,-344.402908,-344.401963,-344.444747,25.994,-1284.19089341,-1290.575797485,-1297.687356982,-1200.761061824,0.2057
19.62795,0.7952,0.77157,4.3058,61.77,-0.2653,-0.06,1356.4654,0.099298,-344.425164,-344.416864,-344.41592,-344.459221,26.473,-1292.987314572,-1299.333313089,-1306.445500095,-1209.84362709,0.2053
14.00689,0.78116,0.75371,1.4285,69.86,-0.2419,0.0575,1496.5046,0.146553,-309.69376,-309.684636,-309.683692,-309.72965,30.404,-1597.524334871,-1606.9081044571,-1616.392275483,-1489.044971514,0.2994
11.15078,0.82956,0.81874,0.9218,71.03,-0.2421,0.0417,1447.2583,0.145974,-309.680641,-309.671565,-309.67062,-309.716034,29.903,-1589.2920443,-1598.705934318,-1608.189477835,-1480.50080897,0.2839
13.10732,0.78048,0.75374,0.0934,77.59,-0.2386,0.0602,1568.0043,0.169978,-273.773408,-273.764081,-273.763137,-273.809351,31.679,-1783.837404552,-1794.871522808,-1805.541685844,-1662.276361072,0.2988
10.92451,0.79146,0.77844,1.2521,70.34,-0.2407,0.0378,1483.1518,0.14626,-309.688189,-309.679054,-309.67811,-309.723696,30.45,-1594.0284822321,-1603.4053492191,-1612.889520245,-1485.3087829281,0.2785
12.89712,0.811,0.806,1.3425,63.98,-0.2508,0.0307,1406.0669,0.122265,-345.595021,-345.586164,-345.585219,-345.629545,28.664,-1399.231490871,-1407.005072363,-1415.30262387,-1303.00988832,0.2814
10.89808,0.80508,0.7809,1.8587,62.67,-0.2452,0.0351,1403.4063,0.122841,-345.608456,-345.599538,-345.598593,-345.643629,29.172,-1407.662074286,-1415.3973777291,-1423.694929236,-1311.847725076,0.2802
7.89908,1.01069,0.91643,2.8928,68.61,-0.2421,0.0279,1281.9666,0.158042,-326.971392,-326.962327,-326.961383,-327.005753,30.223,-1622.794122301,-1633.102840153,-1643.180007184,-1506.3617098781,0.27
6.23053,1.13497,1.05078,2.8623,68.65,-0.2422,0.0325,1177.681,0.158206,-326.97667,-326.967955,-326.967011,-327.01049,30.067,-1626.1061148031,-1636.634460805,-1646.711627836,-1509.334220011,0.2747
9.04668,1.01294,0.95911,4.5781,62.7,-0.2469,0.0106,1202.5444,0.1352,-362.899149,-362.890643,-362.889698,-362.933235,28.231,-1441.127756765,-1450.009519151,-1458.900066663,-1337.637717467,0.2575
11.33201,0.7931,0.7551,1.2395,69.68,-0.2409,0.0626,1480.7669,0.145999,-309.693494,-309.684126,-309.683182,-309.729923,30.645,-1597.357417477,-1606.588074867,-1616.072245893,-1489.216281471,0.3035
10.57506,0.79378,0.75556,0.1289,77.09,-0.2394,0.0648,1545.7379,0.16945,-273.774103,-273.764541,-273.763597,-273.810299,31.904,-1784.273523307,-1795.1601769481,-1805.830339984,-1662.871239604,0.3042
10.77854,0.86876,0.82045,0.7785,70.9,-0.2413,0.043,1417.4841,0.145323,-309.686648,-309.677328,-309.676384,-309.723916,30.209,-1593.061490863,-1602.322268685,-1611.806439711,-1485.446834908,0.2843
12.40115,0.82705,0.79067,1.1704,70.21,-0.2435,0.0616,1445.316,0.145821,-309.687078,-309.677815,-309.67687,-309.72287,30.057,-1593.331319733,-1602.627865568,-1612.111409085,-1484.790460494,0.305
16.65765,0.84381,0.81949,2.8736,69.95,-0.2451,0.0279,1428.98,0.157851,-326.977685,-326.968614,-326.967669,-327.012319,30.143,-1626.743036438,-1637.047989236,-1647.124528758,-1510.481933972,0.273
9.32709,1.0204,0.96464,2.6277,62.32,-0.2554,0.0191,1201.8264,0.13495,-362.899954,-362.891472,-362.890528,-362.933845,28.43,-1441.63290151,-1450.529724112,-1459.420899133,-1338.020497957,0.2745
13.55506,0.81297,0.7855,0.8418,74.26,-0.2576,0.059,1453.9336,0.169602,-273.763107,-273.754104,-273.75316,-273.796843,31.737,-1777.373434343,-1788.610865515,-1799.281028551,-1654.4274785001,0.3166
13.80667,0.81243,0.78586,4.2049,69.24,-0.3144,0.038,1423.1874,0.159492,-289.872162,-289.863554,-289.86261,-289.905678,29.577,-1697.202256994,-1707.7983739681,-1717.875540999,-1580.4956231381,0.3523
14.20577,0.86007,0.82911,4.2923,66.25,-0.2469,0.0233,1348.6284,0.148123,-305.904722,-305.896238,-305.895294,-305.938123,28.813,-1569.02977869,-1578.814526527,-1588.298697553,-1458.6283552661,0.2702
14.13723,0.89944,0.86383,1.2481,67.87,-0.2544,0.0347,1321.3065,0.145435,-309.674485,-309.665707,-309.664763,-309.708151,30.04,-1585.429098896,-1595.029986596,-1604.514157622,-1475.554155523,0.289
14.29715,0.90043,0.86537,4.6235,62.88,-0.2818,0.0112,1291.5372,0.135191,-325.780603,-325.772191,-325.771247,-325.814119,27.975,-1503.414927614,-1512.3563033551,-1521.247478376,-1399.823231858,0.293
15.2456,0.89144,0.86028,1.0575,67.72,-0.2563,0.0554,1319.489,0.145656,-309.681264,-309.672505,-309.67156,-309.714859,30.037,-1589.682982407,-1599.295792778,-1608.779336295,-1479.763485895,0.3118
15.52552,0.89099,0.86078,3.938,62.8,-0.2722,0.0335,1289.9834,0.13541,-325.789398,-325.781,-325.780056,-325.822834,27.958,-1508.933869269,-1517.884030136,-1526.775205157,-1405.291972793,0.3056
14.94312,0.85616,0.82644,1.4662,67.59,-0.2551,0.0568,1353.7607,0.145784,-309.675176,-309.666397,-309.665453,-309.708791,29.958,-1585.862707615,-1595.462967806,-1604.947138832,-1475.955761283,0.3119
15.2928,0.85536,0.82676,4.7237,62.62,-0.2675,0.0355,1323.7647,0.135647,-325.783642,-325.775253,-325.774309,-325.817052,27.808,-1505.321927465,-1514.277735913,-1523.168910934,-1401.663715755,0.303
14.57341,0.81332,0.78528,1.3944,66.84,-0.2594,0.0554,1386.747,0.146161,-309.682996,-309.674188,-309.673244,-309.716593,30.476,-1590.769827995,-1600.351890425,-1609.836061451,-1480.851586501,0.3149
